id,created_at,updated_at,campaign_id,date,report_type,impressions,clicks,spend,sales,orders,kenp_royalties,placement,ad_id,ad_group_id,ad_group_name,target_id,keyword_text,query,match_type,asin,keyword_id,target_expression,target_text,target_type,units_sold_14d,attributed_conversions_30d
70150254,2023-01-27 01:50:27.085231+00:00,2023-01-28 01:57:54.193888+00:00,56128,2023-01-25,targets,2,0,0.00,0.00,0,0,,1,148719638412180,PFABTAG-SP-Exact-Scale-Single-13-B0B9WCT28G-Paperback,35562807411953,love letters of great men,,exact,,0,,,,0,0
69973466,2023-01-26 02:49:59.381358+00:00,2023-01-28 01:57:33.928288+00:00,13006,2023-01-25,targets,1,0,0.00,0.00,0,0,,1,102465080229824,Flowers-SP-Exact-Scale-B09V5PVTQG-Paperback,102737057677753,picture books for alzheimer patients,,exact,,0,,,,0,0
69979103,2023-01-26 02:50:45.674072+00:00,2023-01-28 01:58:21.937068+00:00,13025,2023-01-25,targets,4,0,0.00,0.00,0,0,,1,58270958708962,KaizenIkigai-SP-Broad-Research-1-B086LD7R2R-Paperback,50832493762670,ikigai book,,broad,,0,,,,0,0
70150065,2023-01-27 01:50:20.579067+00:00,2023-01-27 01:50:20.579089+00:00,85198,2023-01-25,targets,1,0,0.00,0.00,0,0,,1,197602421698155,T4MBCITW-SP-Exact-Scale-Single-24-B0BRYZNQLX-Paperback,249704872558621,dementia books for caregivers,,exact,,0,,,,0,0
70150268,2023-01-27 01:50:28.143362+00:00,2023-01-28 01:57:55.414801+00:00,58974,2023-01-25,targets,1,0,0.00,0.00,0,0,,1,193709876632844,NTNLTS-SP-Broad-Research-Single-5-B0BL52NN8M-Paperback,18691870455491,children emotion,,broad,,0,,,,0,0
69978932,2023-01-26 02:50:44.290479+00:00,2023-01-28 01:58:20.576147+00:00,69865,2023-01-25,targets,50,0,0.00,0.00,0,0,,1,280575340360625,T4CCIC-SP-Broad-Research-Single-1-B0BQ5CCQCK-Paperback,64879849868393,senior dementia,,broad,,0,,,,0,0
69980461,2023-01-26 02:50:55.727456+00:00,2023-01-28 01:58:33.509796+00:00,13018,2023-01-25,targets,25,0,0.00,0.00,0,0,,1,75900493829017,Birds-SP-Exact-Scale-B09M516164-Paperback,244681484279574,dementia book,,exact,,0,,,,0,0
69979262,2023-01-26 02:50:46.956044+00:00,2023-01-28 01:58:23.301799+00:00,31387,2023-01-25,targets,14,0,0.00,0.00,0,0,,1,105717556026360,T40MBRITW-SP-Broad-Research-2-B0B7QP8PGW-Paperback,164298432133472,dementia activities for seniors,,broad,,0,,,,0,0
69980462,2023-01-26 02:50:55.735719+00:00,2023-01-28 01:58:33.517240+00:00,13018,2023-01-25,targets,50,0,0.00,0.00,0,0,,1,75900493829017,Birds-SP-Exact-Scale-B09M516164-Paperback,9410197319557,dementia books for caregivers,,exact,,0,,,,0,0
69980465,2023-01-26 02:50:55.757426+00:00,2023-01-28 01:58:33.537956+00:00,13018,2023-01-25,targets,6,0,0.00,0.00,0,0,,1,75900493829017,Birds-SP-Exact-Scale-B09M516164-Paperback,39498772480629,picture book of birds for dementia,,exact,,0,,,,0,0
69975085,2023-01-26 02:50:12.693471+00:00,2023-01-28 01:57:47.309270+00:00,85278,2023-01-25,targets,2,0,0.00,0.00,0,0,,1,134940621270502,T4CCAITW-SP-Exact-Scale-Single-24-B0BRZ2WQ2Y-Paperback,253001857818971,dementia books for caregivers,,exact,,0,,,,0,0
69980464,2023-01-26 02:50:55.748909+00:00,2023-01-28 01:58:33.531613+00:00,13018,2023-01-25,targets,2,0,0.00,0.00,0,0,,1,75900493829017,Birds-SP-Exact-Scale-B09M516164-Paperback,170700036499029,dementia picture books for seniors,,exact,,0,,,,0,0
69980463,2023-01-26 02:50:55.742307+00:00,2023-01-28 01:58:33.524536+00:00,13018,2023-01-25,targets,17,0,0.00,0.00,0,0,,1,75900493829017,Birds-SP-Exact-Scale-B09M516164-Paperback,59554992653382,dementia books for patients,,exact,,0,,,,0,0
69980460,2023-01-26 02:50:55.718615+00:00,2023-01-28 01:58:33.502672+00:00,13018,2023-01-25,targets,106,0,0.00,0.00,0,0,,1,75900493829017,Birds-SP-Exact-Scale-B09M516164-Paperback,10288089682161,books for alzheimers,,exact,,0,,,,0,0
69980459,2023-01-26 02:50:55.709795+00:00,2023-01-28 01:58:33.495215+00:00,13018,2023-01-25,targets,2,0,0.00,0.00,0,0,,1,75900493829017,Birds-SP-Exact-Scale-B09M516164-Paperback,117557155139827,bird picture book for adults with dementia,,exact,,0,,,,0,0
69979269,2023-01-26 02:50:47.005209+00:00,2023-01-28 01:58:23.367362+00:00,69894,2023-01-25,targets,2,0,0.00,0.00,0,0,,1,101329727104954,T4CDIC-SP-Broad-Research-Single-6-B0BQ5CBB34-Paperback,94497865785432,senior picture book,,broad,,0,,,,0,0
69979265,2023-01-26 02:50:46.977197+00:00,2023-01-28 01:58:23.338257+00:00,58981,2023-01-25,targets,7,0,0.00,0.00,0,0,,1,95707772927648,NTNLTS-SP-Exact-Scale-Single-4-B0BL52NN8M-Paperback,1287511868332,anger management workbook for kids,,exact,,0,,,,0,0
69978443,2023-01-26 02:50:39.971875+00:00,2023-01-28 01:58:16.361454+00:00,17406,2023-01-25,targets,2,0,0.00,0.00,0,0,,1,138808908844221,T40MBPR-SP-Broad-Research-2-B0B1YLR51M-Paperback,193666067514694,dementia books for caregivers,,broad,,0,,,,0,0
70150222,2023-01-27 01:50:26.261498+00:00,2023-01-28 01:57:53.324757+00:00,26346,2023-01-25,targets,2,0,0.00,0.00,0,0,,1,84878008856784,T40MBBV-SP-Broad-Research-2-B0B5KNNTQK-Paperback,57546476546991,picture bible,,broad,,0,,,,0,0
69978444,2023-01-26 02:50:39.979238+00:00,2023-01-28 01:58:16.370003+00:00,20306,2023-01-25,targets,1,0,0.00,0.00,0,0,,1,50510337039675,HTSGWKI-SP-Exact-Scale-Single-10-B086LD7R2R-Paperback,98295455625545,japanese books,,exact,,0,,,,0,0
69980458,2023-01-26 02:50:55.702606+00:00,2023-01-26 02:50:55.702623+00:00,13018,2023-01-25,targets,4,0,0.00,0.00,0,0,,1,75900493829017,Birds-SP-Exact-Scale-B09M516164-Paperback,31303684962423,adult picture books dementia,,exact,,0,,,,0,0
69977080,2023-01-26 02:50:28.608754+00:00,2023-01-28 01:58:04.394047+00:00,69842,2023-01-25,targets,21,0,0.00,0.00,0,0,,1,235753520103641,T4MBCBITW-SP-Broad-Research-Single-2-B0BQ5243N4-Paperback,144982395327957,dementia gifts,,broad,,0,,,,0,0
70150854,2023-01-27 01:50:53.293819+00:00,2023-01-28 01:58:20.609492+00:00,85375,2023-01-25,targets,3,0,0.00,0.00,0,0,,1,158359982193615,T4MAFITW-SP-Exact-Scale-Single-1-B0BRYY2123-Paperback,240604117699140,dementia activities for seniors,,exact,,0,,,,0,0
69978934,2023-01-26 02:50:44.307442+00:00,2023-01-28 01:58:20.588984+00:00,69850,2023-01-25,targets,6,0,0.00,0.00,0,0,,1,165873510840221,T4CCIC-SP-Exact-Scale-Single-1-B0BQ5CCQCK-Paperback,125950104781776,dementia activities for seniors,,exact,,0,,,,0,0
69974713,2023-01-26 02:50:09.814290+00:00,2023-01-28 01:57:44.278767+00:00,69795,2023-01-25,targets,34,1,1.53,13.97,1,0,,1,110790686654422,T4MBPITB-SP-Broad-Research-Single-6-B0BPR4Z57X-Paperback,236332376657854,senior picture book,,broad,,0,,,,0,0
69979618,2023-01-26 02:50:49.463830+00:00,2023-01-28 01:58:26.408370+00:00,31591,2023-01-25,targets,1,0,0.00,0.00,0,0,,1,57065584648515,T40MBWFITW-SP-Broad-Research-2-B0B7QC7X2T-Paperback,188847647626679,book about dementia,,broad,,0,,,,0,0
69980454,2023-01-26 02:50:55.674368+00:00,2023-01-28 01:58:33.463715+00:00,85387,2023-01-25,targets,12,0,0.00,0.00,0,0,,1,206476829453450,T4MAFITW-SP-Exact-Scale-Single-13-B0BRYY2123-Paperback,167552145107352,bird photography book,,exact,,0,,,,0,0
69976311,2023-01-26 02:50:22.585919+00:00,2023-01-28 01:57:57.855608+00:00,85418,2023-01-25,targets,25,0,0.00,0.00,0,0,,1,248049753563757,T4CBITW-SP-Exact-Scale-Single-4-B0BRZ7H917-Paperback,205486645176401,alzheimers books,,exact,,0,,,,0,0
69973461,2023-01-26 02:49:59.345314+00:00,2023-01-28 01:57:33.886548+00:00,85180,2023-01-25,targets,1,0,0.00,0.00,0,0,,1,225826824000182,T4MBCITW-SP-Exact-Scale-Single-6-B0BRYZNQLX-Paperback,170581544355226,dementia books,,exact,,0,,,,0,0
70149645,2023-01-27 01:50:02.467489+00:00,2023-01-28 01:57:28.588622+00:00,20262,2023-01-25,targets,1,0,0.00,0.00,0,0,,1,57455454428911,T4MBCITW-SP-Exact-Scale-Single-6-B0B2TW9G3V-Paperback,268000929924746,dementia activities,,exact,,0,,,,0,0
69979264,2023-01-26 02:50:46.970214+00:00,2023-01-28 01:58:23.315810+00:00,31385,2023-01-25,targets,1,0,0.00,0.00,0,0,,1,105011991845485,T40MBRITW-SP-Exact-Scale-B0B7QP8PGW-Paperback,87056531738436,dimentia book,,exact,,0,,,,0,0
69664856,2023-01-25 02:22:46.232671+00:00,2023-01-27 01:53:28.579143+00:00,13006,2023-01-24,targets,1,0,0.00,0.00,0,0,,1,102465080229824,Flowers-SP-Exact-Scale-B09V5PVTQG-Paperback,185590972278298,books for alzheimer s patients,,exact,,0,,,,0,0
69670266,2023-01-25 02:23:35.546037+00:00,2023-01-27 01:54:11.032278+00:00,31387,2023-01-24,targets,35,0,0.00,0.00,0,0,,1,105717556026360,T40MBRITW-SP-Broad-Research-2-B0B7QP8PGW-Paperback,158759681164747,seniors dementia,,broad,,0,,,,0,0
69670002,2023-01-25 02:23:33.272737+00:00,2023-01-26 02:58:57.676540+00:00,85375,2023-01-24,targets,2,0,0.00,0.00,0,0,,1,158359982193615,T4MAFITW-SP-Exact-Scale-Single-1-B0BRYY2123-Paperback,240604117699140,dementia activities for seniors,,exact,,0,,,,0,0
70023955,2023-01-26 02:59:00.051856+00:00,2023-01-27 01:54:11.025832+00:00,31387,2023-01-24,targets,1,0,0.00,0.00,0,0,,1,105717556026360,T40MBRITW-SP-Broad-Research-2-B0B7QP8PGW-Paperback,132787469596317,dementia books,,broad,,0,,,,0,0
69671562,2023-01-25 02:23:46.762604+00:00,2023-01-27 01:54:20.870305+00:00,85216,2023-01-24,targets,5,0,0.00,0.00,0,0,,1,243017102861832,T4MBTFITW-SP-Exact-Scale-Single-2-B0BRZ4J8RK-Paperback,63801262336583,alzheimers activities,,exact,,0,,,,0,0
69669998,2023-01-25 02:23:33.237311+00:00,2023-01-27 01:54:08.488546+00:00,69874,2023-01-24,targets,22,0,0.00,0.00,0,0,,1,153464948743695,T4CDIC-SP-Exact-Scale-Single-1-B0BQ5CBB34-Paperback,10911172595168,dementia activities for seniors,,exact,,0,,,,0,0
69664161,2023-01-25 02:22:39.945898+00:00,2023-01-27 01:53:23.665185+00:00,20262,2023-01-24,targets,3,0,0.00,0.00,0,0,,1,57455454428911,T4MBCITW-SP-Exact-Scale-Single-6-B0B2TW9G3V-Paperback,268000929924746,dementia activities,,exact,,0,,,,0,0
69668224,2023-01-25 02:23:17.970870+00:00,2023-01-27 01:53:54.274962+00:00,69805,2023-01-24,targets,160,0,0.00,0.00,0,0,,1,22807484606875,T4MATITW-SP-Exact-Scale-Single-4-B0BPVYN31W-Paperback,92017875840579,alzheimers books,,exact,,0,,,,0,0
69670509,2023-01-25 02:23:37.479309+00:00,2023-01-27 01:54:12.900489+00:00,26333,2023-01-24,targets,11,0,0.00,0.00,0,0,,1,84348824309559,T40MBBAITW-SP-Exact-Scale-B0B5KQJ379-Paperback,161928313870624,picture book for alzheimers,,exact,,0,,,,0,0
69670508,2023-01-25 02:23:37.471575+00:00,2023-01-27 01:54:12.890856+00:00,26333,2023-01-24,targets,12,0,0.00,0.00,0,0,,1,84348824309559,T40MBBAITW-SP-Exact-Scale-B0B5KQJ379-Paperback,115252890717566,animal picture books,,exact,,0,,,,0,0
69670507,2023-01-25 02:23:37.463951+00:00,2023-01-27 01:54:12.884540+00:00,26333,2023-01-24,targets,676,1,0.64,0.00,0,0,,1,84348824309559,T40MBBAITW-SP-Exact-Scale-B0B5KQJ379-Paperback,6508410494729,alzheimers books,,exact,,0,,,,0,0
69670265,2023-01-25 02:23:35.536886+00:00,2023-01-27 01:54:11.018682+00:00,26333,2023-01-24,targets,2,0,0.00,0.00,0,0,,1,84348824309559,T40MBBAITW-SP-Exact-Scale-B0B5KQJ379-Paperback,238846749376359,picture books,,exact,,0,,,,0,0
70024262,2023-01-26 02:59:11.838848+00:00,2023-01-27 01:54:20.828974+00:00,58976,2023-01-24,targets,1,0,0.00,0.00,0,0,,1,216297545260413,NTNLTS-SP-Broad-Research-Single-7-B0BL52NN8M-Paperback,219970443554910,child anger,,broad,,0,,,,0,0
69671561,2023-01-25 02:23:46.755904+00:00,2023-01-27 01:54:20.862086+00:00,85227,2023-01-24,targets,32,1,0.31,0.00,0,0,,1,265565340173430,T4MBTFITW-SP-Exact-Scale-Single-13-B0BRZ4J8RK-Paperback,174377775218245,bird photography book,,exact,,0,,,,0,0
69670591,2023-01-25 02:23:38.138440+00:00,2023-01-27 01:54:13.637303+00:00,26355,2023-01-24,targets,7,0,0.00,0.00,0,0,,1,69853595904921,T40MBSITW-SP-Exact-Scale-B0B5KK1JM5-Paperback,64385883273653,picture books,,exact,,0,,,,0,0
69669997,2023-01-25 02:23:33.230014+00:00,2023-01-27 01:54:11.077564+00:00,69865,2023-01-24,targets,26,0,0.00,0.00,0,0,,1,280575340360625,T4CCIC-SP-Broad-Research-Single-1-B0BQ5CCQCK-Paperback,64879849868393,senior dementia,,broad,,0,,,,0,0
69666644,2023-01-25 02:23:02.674683+00:00,2023-01-27 01:53:41.976557+00:00,69828,2023-01-24,targets,1,0,0.00,0.00,0,0,,1,273633952779592,T4MBCBITW-SP-Exact-Scale-Single-3-B0BQ5243N4-Paperback,230525071174670,gifts for elderly in nursing home,,exact,,0,,,,0,0
69667530,2023-01-25 02:23:10.873963+00:00,2023-01-27 01:53:48.535728+00:00,85418,2023-01-24,targets,13,0,0.00,0.00,0,0,,1,248049753563757,T4CBITW-SP-Exact-Scale-Single-4-B0BRZ7H917-Paperback,205486645176401,alzheimers books,,exact,,0,,,,0,0
69669392,2023-01-25 02:23:27.742609+00:00,2023-01-27 01:54:03.395171+00:00,85289,2023-01-24,targets,8,0,0.00,0.00,0,0,,1,279291465375950,T4CCAITW-SP-Broad-Research-Single-9-B0BRZ2WQ2Y-Paperback,28079541345800,alzheimers books,,broad,,0,,,,0,0
70022946,2023-01-26 02:58:22.690865+00:00,2023-01-27 01:53:37.359875+00:00,69816,2023-01-24,targets,1,0,0.00,0.00,0,0,,1,200954053053056,T4MATITW-SP-Exact-Scale-Single-15-B0BPVYN31W-Paperback,207563520743240,picture book senior with dementia,,exact,,0,,,,0,0
69668213,2023-01-25 02:23:17.853142+00:00,2023-01-27 01:53:54.178594+00:00,56134,2023-01-24,targets,32,0,0.00,0.00,0,0,,1,144860598309505,PFABTAG-SP-Exact-Scale-Single-19-B0B9WCT28G-Paperback,65071095777982,love poetry books,,exact,,0,,,,0,0
69666357,2023-01-25 02:23:00.033549+00:00,2023-01-27 01:53:39.692093+00:00,85335,2023-01-24,targets,3,0,0.00,0.00,0,0,,1,51390616914297,T4CPITW-SP-Exact-Scale-Single-1-B0BRZ2WMLS-Paperback,16114703693486,dementia activities for seniors,,exact,,0,,,,0,0
69670264,2023-01-25 02:23:35.526261+00:00,2023-01-27 01:54:11.012354+00:00,20258,2023-01-24,targets,4,0,0.00,0.00,0,0,,1,68829922740335,T4MBCITW-SP-Exact-Scale-Single-2-B0B2TW9G3V-Paperback,125514503500854,picture books,,exact,,0,,,,0,0
69671559,2023-01-25 02:23:46.742826+00:00,2023-01-27 01:54:20.847047+00:00,69802,2023-01-24,targets,8,0,0.00,0.00,0,0,,1,251521862360438,T4MATITW-SP-Exact-Scale-Single-1-B0BPVYN31W-Paperback,95330712034392,dementia activities for seniors,,exact,,0,,,,0,0
69670004,2023-01-25 02:23:33.287260+00:00,2023-01-27 01:54:08.525959+00:00,85168,2023-01-24,targets,9,0,0.00,0.00,0,0,,1,174704234187699,NTNLTS-SP-Broad-Research-Single-18-B0BL52NN8M-Paperback,42189760291240,childrens book,,broad,,0,,,,0,0
70024261,2023-01-26 02:59:11.809834+00:00,2023-01-27 01:54:20.804436+00:00,56122,2023-01-24,targets,1,0,0.00,0.00,0,0,,1,197300952763001,PFABTAG-SP-Exact-Scale-Single-7-B0B9WCT28G-Paperback,127424406880949,the words i wish i said,,exact,,0,,,,0,0
69665729,2023-01-25 02:22:54.402635+00:00,2023-01-27 01:53:35.358254+00:00,69876,2023-01-24,targets,1,0,0.00,0.00,0,0,,1,140969646413626,T4CDIC-SP-Exact-Scale-Single-3-B0BQ5CBB34-Paperback,92295324182215,gifts for elderly in nursing home,,exact,,0,,,,0,0
69667901,2023-01-25 02:23:14.397058+00:00,2023-01-27 01:53:51.452556+00:00,26334,2023-01-24,targets,328,0,0.00,0.00,0,0,,1,156758338784069,T40MBBAITW-SP-Broad-Research-1-B0B5KQJ379-Paperback,241448185341423,alzheimers books,,broad,,0,,,,0,0
69666646,2023-01-25 02:23:02.692667+00:00,2023-01-27 01:53:41.994453+00:00,69841,2023-01-24,targets,19,0,0.00,0.00,0,0,,1,165137193503347,T4MBCBITW-SP-Broad-Research-Single-1-B0BQ5243N4-Paperback,196193913137613,senior dementia,,broad,,0,,,,0,0
70024078,2023-01-26 02:59:04.748904+00:00,2023-01-27 01:54:14.920556+00:00,31527,2023-01-24,targets,1,0,0.00,0.00,0,0,,1,18368241855536,T40MBFGITW-SP-Broad-Research-2-B0B7QGX45P-Paperback,119199938954017,picture bible,,broad,,0,,,,0,0
69666956,2023-01-25 02:23:05.541049+00:00,2023-01-27 01:53:44.336631+00:00,85166,2023-01-24,targets,6,0,0.00,0.00,0,0,,1,98670462392451,NTNLTS-SP-Broad-Research-Single-16-B0BL52NN8M-Paperback,150614402929116,for kids,,broad,,0,,,,0,0
69667229,2023-01-25 02:23:07.664059+00:00,2023-01-27 01:53:46.219096+00:00,63410,2023-01-24,targets,34,0,0.00,0.00,0,0,,1,249191030662021,NTNLTS-SP-Broad-Research-Single-9-B0BL52NN8M-Paperback,92950803295711,childrens picture book,,broad,,0,,,,0,0
69669399,2023-01-25 02:23:27.809119+00:00,2023-01-27 01:54:03.451446+00:00,85403,2023-01-24,targets,1,0,0.00,0.00,0,0,,1,128697501952365,T4MAFITW-SP-Broad-Research-Single-3-B0BRYY2123-Paperback,79526700532287,paintings by renoir,,broad,,0,,,,0,0
69664850,2023-01-25 02:22:46.191501+00:00,2023-01-27 01:53:28.553421+00:00,85392,2023-01-24,targets,1,0,0.00,0.00,0,0,,1,266604742105477,T4MAFITW-SP-Exact-Scale-Single-18-B0BRYY2123-Paperback,73197150105716,games for seniors with dementia,,exact,,0,,,,0,0
69664855,2023-01-25 02:22:46.225562+00:00,2023-01-27 01:53:28.572354+00:00,13006,2023-01-24,targets,5,0,0.00,0.00,0,0,,1,102465080229824,Flowers-SP-Exact-Scale-B09V5PVTQG-Paperback,167253414683119,alzheimers books for caregivers,,exact,,0,,,,0,0
69667900,2023-01-25 02:23:14.385933+00:00,2023-01-27 01:53:51.445958+00:00,20307,2023-01-24,targets,1,0,0.00,0.00,0,0,,1,102678560573145,HTSGWKI-SP-Exact-Scale-Single-11-B086LD7R2R-Paperback,83957644416152,happiness book,,exact,,0,,,,0,0
69664857,2023-01-25 02:22:46.239720+00:00,2023-01-27 01:53:28.586227+00:00,13006,2023-01-24,targets,12,0,0.00,0.00,0,0,,1,102465080229824,Flowers-SP-Exact-Scale-B09V5PVTQG-Paperback,72331064572415,picture book for alzheimers,,exact,,0,,,,0,0
69664858,2023-01-25 02:22:46.246249+00:00,2023-01-27 01:53:28.592423+00:00,13006,2023-01-24,targets,5,1,0.92,0.00,0,0,,1,102465080229824,Flowers-SP-Exact-Scale-B09V5PVTQG-Paperback,150096646481914,picture book for seniors,,exact,,0,,,,0,0
69664859,2023-01-25 02:22:46.252970+00:00,2023-01-27 01:53:28.599388+00:00,13006,2023-01-24,targets,16,0,0.00,0.00,0,0,,1,102465080229824,Flowers-SP-Exact-Scale-B09V5PVTQG-Paperback,88831301427134,picture book of flowers,,exact,,0,,,,0,0
69667228,2023-01-25 02:23:07.656571+00:00,2023-01-27 01:53:46.212839+00:00,58974,2023-01-24,targets,3,0,0.00,0.00,0,0,,1,193709876632844,NTNLTS-SP-Broad-Research-Single-5-B0BL52NN8M-Paperback,18691870455491,children emotion,,broad,,0,,,,0,0
69670272,2023-01-25 02:23:35.609330+00:00,2023-01-27 01:54:11.070862+00:00,69894,2023-01-24,targets,2,0,0.00,0.00,0,0,,1,101329727104954,T4CDIC-SP-Broad-Research-Single-6-B0BQ5CBB34-Paperback,94497865785432,senior picture book,,broad,,0,,,,0,0
70024204,2023-01-26 02:59:10.106964+00:00,2023-01-27 01:54:19.512286+00:00,13018,2023-01-24,targets,3,0,0.00,0.00,0,0,,1,75900493829017,Birds-SP-Exact-Scale-B09M516164-Paperback,170700036499029,dementia picture books for seniors,,exact,,0,,,,0,0
70023607,2023-01-26 02:58:47.720872+00:00,2023-01-27 01:53:59.062319+00:00,20278,2023-01-24,targets,3,0,0.00,0.00,0,0,,1,9919550590141,T4MBHITW-SP-Exact-Scale-Single-2-B0B2TYMNP1-Paperback,147537064935102,picture books,,exact,,0,,,,0,0
69668947,2023-01-25 02:23:24.133199+00:00,2023-01-27 01:53:59.677292+00:00,31541,2023-01-24,targets,12,0,0.00,0.00,0,0,,1,53591370451914,T40MBCCITW-SP-Exact-Scale-B0B7QDFVBW-Paperback,46358394798412,picture books,,exact,,0,,,,0,0
69669402,2023-01-25 02:23:27.836835+00:00,2023-01-27 01:54:03.471841+00:00,31541,2023-01-24,targets,3,0,0.00,0.00,0,0,,1,53591370451914,T40MBCCITW-SP-Exact-Scale-B0B7QDFVBW-Paperback,64847136549924,picture books for seniors,,exact,,0,,,,0,0
69668220,2023-01-25 02:23:17.927424+00:00,2023-01-27 01:53:54.245437+00:00,69842,2023-01-24,targets,14,0,0.00,0.00,0,0,,1,235753520103641,T4MBCBITW-SP-Broad-Research-Single-2-B0BQ5243N4-Paperback,144982395327957,dementia gifts,,broad,,0,,,,0,0
69671383,2023-01-25 02:23:45.266980+00:00,2023-01-27 01:54:19.526345+00:00,13018,2023-01-24,targets,2,0,0.00,0.00,0,0,,1,75900493829017,Birds-SP-Exact-Scale-B09M516164-Paperback,39498772480629,picture book of birds for dementia,,exact,,0,,,,0,0
69671382,2023-01-25 02:23:45.259431+00:00,2023-01-27 01:54:19.520213+00:00,13018,2023-01-24,targets,3,0,0.00,0.00,0,0,,1,75900493829017,Birds-SP-Exact-Scale-B09M516164-Paperback,234121996405479,large picture books for dementia patients,,exact,,0,,,,0,0
69671381,2023-01-25 02:23:45.252333+00:00,2023-01-27 01:54:19.504985+00:00,13018,2023-01-24,targets,14,0,0.00,0.00,0,0,,1,75900493829017,Birds-SP-Exact-Scale-B09M516164-Paperback,59554992653382,dementia books for patients,,exact,,0,,,,0,0
69671380,2023-01-25 02:23:45.245616+00:00,2023-01-27 01:54:19.498452+00:00,13018,2023-01-24,targets,46,0,0.00,0.00,0,0,,1,75900493829017,Birds-SP-Exact-Scale-B09M516164-Paperback,9410197319557,dementia books for caregivers,,exact,,0,,,,0,0
69671379,2023-01-25 02:23:45.239007+00:00,2023-01-27 01:54:19.492217+00:00,13018,2023-01-24,targets,259,0,0.00,0.00,0,0,,1,75900493829017,Birds-SP-Exact-Scale-B09M516164-Paperback,244681484279574,dementia book,,exact,,0,,,,0,0
70023637,2023-01-26 02:58:48.387815+00:00,2023-01-27 01:53:59.670866+00:00,31573,2023-01-24,targets,1,0,0.00,0.00,0,0,,1,155799536599442,T40MBSRIA-SP-Exact-Scale-B0B7QLFTXC-Paperback,271690133652375,picture books,,exact,,0,,,,0,0
69670274,2023-01-25 02:23:35.628202+00:00,2023-01-27 01:54:11.091250+00:00,85298,2023-01-24,targets,31,0,0.00,0.00,0,0,,1,210643099627349,T4MBSITW-SP-Exact-Scale-Single-4-B0BS1FNS6H-Paperback,255523228930217,alzheimers books,,exact,,0,,,,0,0
69668010,2023-01-25 02:23:15.675653+00:00,2023-01-25 02:23:15.675686+00:00,31375,2023-01-24,targets,1,0,0.00,0.00,0,0,,1,190938310092638,T40MBBOTA-SP-Exact-Scale-B0B7Q194SY-Paperback,194064175738817,picture books,,exact,,0,,,,0,0
69666964,2023-01-25 02:23:05.612862+00:00,2023-01-27 01:53:44.390251+00:00,20302,2023-01-24,targets,8,0,0.00,0.00,0,0,,1,50262924713488,HTSGWKI-SP-Exact-Scale-Single-6-B086LD7R2R-Paperback,237644113301048,ikigai journal,,exact,,0,,,,0,0
69670504,2023-01-25 02:23:37.441089+00:00,2023-01-27 01:54:12.864425+00:00,85209,2023-01-24,targets,20,0,0.00,0.00,0,0,,1,184176654857846,T4MBCITW-SP-Broad-Research-Single-9-B0BRYZNQLX-Paperback,175894161860639,alzheimers books,,broad,,0,,,,0,0
69671378,2023-01-25 02:23:45.232334+00:00,2023-01-27 01:54:19.485352+00:00,13018,2023-01-24,targets,88,0,0.00,0.00,0,0,,1,75900493829017,Birds-SP-Exact-Scale-B09M516164-Paperback,10288089682161,books for alzheimers,,exact,,0,,,,0,0
69671377,2023-01-25 02:23:45.225630+00:00,2023-01-27 01:54:19.478992+00:00,13018,2023-01-24,targets,3,0,0.00,0.00,0,0,,1,75900493829017,Birds-SP-Exact-Scale-B09M516164-Paperback,31303684962423,adult picture books dementia,,exact,,0,,,,0,0
69671376,2023-01-25 02:23:45.217885+00:00,2023-01-25 02:23:45.217908+00:00,13018,2023-01-24,targets,1,0,0.00,0.00,0,0,,1,75900493829017,Birds-SP-Exact-Scale-B09M516164-Paperback,32312436168873,activity book for seniors with dementia,,exact,,0,,,,0,0
69666361,2023-01-25 02:23:00.136232+00:00,2023-01-27 01:53:39.715312+00:00,26344,2023-01-24,targets,53,0,0.00,0.00,0,0,,1,159234040552137,T40MBBV-SP-Exact-Scale-B0B5KNNTQK-Paperback,69801148770021,books dementia,,exact,,0,,,,0,0
69666362,2023-01-25 02:23:00.157728+00:00,2023-01-27 01:53:39.721235+00:00,26344,2023-01-24,targets,135,1,0.65,0.00,0,0,,1,159234040552137,T40MBBV-SP-Exact-Scale-B0B5KNNTQK-Paperback,183082187168386,books for dementia patients to read,,exact,,0,,,,0,0
69666363,2023-01-25 02:23:00.175057+00:00,2023-01-27 01:53:39.727151+00:00,26344,2023-01-24,targets,1,0,0.00,0.00,0,0,,1,159234040552137,T40MBBV-SP-Exact-Scale-B0B5KNNTQK-Paperback,246729704646155,books for seniors with dementia,,exact,,0,,,,0,0
69666364,2023-01-25 02:23:00.192239+00:00,2023-01-27 01:53:39.732945+00:00,26344,2023-01-24,targets,2,0,0.00,0.00,0,0,,1,159234040552137,T40MBBV-SP-Exact-Scale-B0B5KNNTQK-Paperback,236635059928380,dementia books for family,,exact,,0,,,,0,0
69666365,2023-01-25 02:23:00.206139+00:00,2023-01-27 01:53:39.739242+00:00,26344,2023-01-24,targets,4,0,0.00,0.00,0,0,,1,159234040552137,T40MBBV-SP-Exact-Scale-B0B5KNNTQK-Paperback,15544467546713,dementia books for seniors,,exact,,0,,,,0,0
